"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"SMAD2" -0.053452401816207 6.33165441445091 -0.799404833966057 0.430040276137197 0.609792560871793 -6.17820508314957
"ATP7A" -0.0290712625829412 4.00171561160716 -0.357423264696531 0.723157644014747 0.833475496128208 -6.17824824978011
"UTRN" -0.060719970543623 8.47297468942325 -0.770974644969857 0.44646429195941 0.622367330792782 -6.1786922141949
"RBM5" -0.0470836603596387 7.65438096573213 -0.794294769529509 0.432964957387004 0.612393280257593 -6.17878389149741
"ATP5PO" 0.00358708568346655 3.69544695843457 0.0399973860033348 0.968347538891659 0.98166731246651 -6.17886051038588
"SYAP1" 0.0872558619300534 5.95488261153794 0.783089390639073 0.439420299053986 0.617633252461463 -6.17919576515916
"LLPH" -0.0316817071373201 3.87932452389985 -0.27824387478739 0.782642715235119 0.875526316104024 -6.1792683465322
"DLGAP4" 0.0681608765949457 5.93999823841241 0.781931370780122 0.440090713963835 0.618245139273475 -6.17928697127622
"ZBTB22" -0.0597673389454769 4.75117827353288 -0.61825645257759 0.540849374725488 0.703246478063675 -6.17949497423684
"EIF4E" 0.0619777807937734 4.60694726880538 0.586873693018203 0.561469711710829 0.718782053233897 -6.17978241593784
"MS4A14" 0.114663433709992 4.02801008519383 0.379694437449736 0.706719088982326 0.823171561385268 -6.17986714037494
"MZT2B" 0.0733977151101826 5.954762189917 0.78212553707323 0.439978261957087 0.61816080841153 -6.17991783579195
"EXOSC7" 0.0333491674125037 4.06385143930921 0.391849065532807 0.697807156138732 0.817296581762806 -6.17997781176198
"USP30" 0.0499019903744777 4.2388949609969 0.466938232488067 0.64375643459634 0.780904832502833 -6.18011820025966
"WDR24" -0.0224026573514409 3.89064650154727 -0.285607309513602 0.777047841592893 0.871677695838038 -6.18021747815065
"WDFY4" 0.106322004117803 6.7717870227737 0.803210344633875 0.427870071059948 0.607818549113558 -6.18054742245024
"KIF13A" 0.127438981889311 5.62247404783287 0.755551128460325 0.455528942249288 0.63051146511985 -6.18058422566708
"RNF145" 0.0574599637683733 5.81742321128467 0.771292783640608 0.446278456043144 0.622267417956811 -6.18066083195373
"RAB29" 0.100374001046982 6.06444918917789 0.787152778086413 0.43707274052136 0.615883330226143 -6.18073642003409
"CDK11A" -0.00403092809156513 3.69932525722979 -0.0357836901784575 0.971680548299561 0.983017932871347 -6.18084366341101
"PTEN" 0.0763317140983473 6.97908008357555 0.802274875934615 0.428402929421057 0.608128968789347 -6.18084575871251
"FAM30A" 0.00284930604885059 3.71728242054257 0.00834886689269565 0.993391275274092 0.996179089891326 -6.18108356898041
"STK38L" 0.0686450109702283 4.71063575566963 0.610264631358256 0.54606263470388 0.706554599869086 -6.18177599703865
"BCL2L13" 0.0903088053281556 5.2399298029759 0.706352690273935 0.485158818687688 0.655550909816113 -6.18205892173658
"PSTPIP1" -0.0584328900554345 7.19282520606696 -0.798547124257802 0.430530334188868 0.610152796128543 -6.18209422544079
"ZSWIM7" 0.0216392178756166 3.8091591151313 0.21449865147952 0.831540202167507 0.903235267498088 -6.18216433991665
"DCAKD" -0.0340153130185383 4.06105245613875 -0.378846222348043 0.707342605125963 0.82339427439737 -6.18218802238773
"DCAF13" 0.0569994539655383 4.6003955031972 0.579369183273173 0.566459077299083 0.722112354131688 -6.18267830952747
"XXYLT1" 0.0433660452832569 4.24494583215766 0.466173887560269 0.644297419347907 0.781071660758553 -6.18308071412728
"PHKA2" 0.0495845828555099 5.92398668261071 0.775712067985039 0.443701775799141 0.620723560779095 -6.18310815652288
"RBBP4" 0.0532062326149365 6.68714907769255 0.799193541521554 0.430160967930675 0.609890361168512 -6.1833443462565
"SNAPC3" -0.0073217048213996 3.71710603612645 -0.0541234912543385 0.957178446162826 0.976452857463192 -6.18363059973348
"GPX4" 0.0871125778499806 6.95347182413133 0.798833916057904 0.430366436026035 0.610034981802981 -6.18369463829411
"RIPOR1" 0.0939317519463483 7.05187227952288 0.797913218583966 0.430892738559037 0.6103760477198 -6.18380939206306
"CABLES2" 0.0373825043118154 4.26418829449365 0.469097991335157 0.642228879715012 0.779452753149385 -6.18412699285315
"CCNYL1" -0.0435169106406894 4.1473543783551 -0.410909106478854 0.683920045792424 0.809179575974642 -6.18414754987939
"AP3M1" 0.0645345312405174 5.14496978996543 0.688509566820272 0.496169687485804 0.664565306091844 -6.18440740956007
"ATXN1" 0.0728933536487206 6.75560870203349 0.797960316601923 0.430865806208181 0.6103760477198 -6.18460521626916
"CRIM1" -0.000648357563610702 3.72856104230473 -0.00313623929005425 0.997517416940619 0.998533563715092 -6.18511487391767
"GGA1" 0.0620155757418779 6.86754091109975 0.797090076435833 0.431363606279082 0.610861011798119 -6.18533387604097
"RABL3" 0.0141163790885441 3.7638690700137 0.140062487695294 0.889502006054319 0.93810997722856 -6.18543246774138
"GLRX" 0.103657997704661 4.88972627901207 0.643212897899591 0.524739162350581 0.689440022555771 -6.18547828890678
"GALNT11" -0.0556172144278921 5.33905491292438 -0.712022529547865 0.481689243230924 0.653264685341727 -6.18553902493508
"UBXN2A" -0.0354156477124983 4.12444531196308 -0.399697927186134 0.692075297919815 0.81430372311619 -6.18594013613805
"DNAJC21" 0.0463047579715052 5.56727095695794 0.740917994361046 0.464228627703834 0.637719475522322 -6.18594202853474
"C19orf25" 0.0149863789409674 3.76010515846042 0.131831850967944 0.89595539966044 0.941797693475093 -6.18618925805853
"KLHL6" 0.0783716023135632 5.0516318940362 0.671115967362129 0.507036340325271 0.674370914179517 -6.18654123320136
"STX18" -0.0360082331531784 4.92524199558566 -0.644351157853737 0.524010563658506 0.688712947688486 -6.18655194251943
"NAF1" -0.0808442754318746 4.53649654062905 -0.550504501529247 0.585854943638777 0.735954138211192 -6.18668027352463
"ZBTB16" 0.0391776227505756 3.75922864000312 0.127972515602275 0.898983902916614 0.943553020310878 -6.18668930544384
"PRMT9" 0.0301512501541068 3.8052807531733 0.186215514116851 0.853469303452899 0.916418687517445 -6.18673063306405
"SLC35C1" 0.0501923295834148 4.14428689347162 0.412876680136918 0.682492733824058 0.808270997012483 -6.18689743430626
"NLRX1" 0.000167969809564017 3.72410883348578 0.00160808114440556 0.998727074175464 0.999235504724 -6.18690940941511
"IFNG" -0.154354762826894 4.56411007693434 -0.543445167746487 0.590647272625928 0.740475509122363 -6.18715893608479
"CCDC9" 0.0721199176348728 5.98001794411427 0.774254058588379 0.444550887734521 0.62113163604185 -6.1871635877046
"PBX4" -0.0103183238764983 3.73377726489139 -0.0557000857934337 0.955932383759617 0.975756276084198 -6.18720951360458
"PSMA1" -0.0219362416413262 3.82760402811764 -0.20130251277973 0.841755763453431 0.909305969461603 -6.18748971802761
"SLC16A7" -0.0782306383915632 4.31264990726904 -0.473614303197182 0.639039709941698 0.777582938771283 -6.18780294642837
"BAG3" 0.0610753722466404 4.7366760488345 0.605550608339358 0.549149906798581 0.708788364114337 -6.18794774317974
"PPP2R1B" 0.050917456256653 4.43500883379185 0.520187046798934 0.606568678315178 0.752611181849319 -6.18845160947567
"ZNF683" 0.230000330850781 4.784796738518 0.618441312184056 0.540729095453706 0.703240045614878 -6.188537649987
"MCRS1" 0.0488901171874652 5.98779750263722 0.771730417051952 0.446022894512898 0.6221317686416 -6.18922410538649
"ASB7" 0.0469437916203557 4.58527792624534 0.563696327340219 0.576950522651567 0.729587191754132 -6.18929339396151
"VPS16" 0.0491793479041558 5.79736028175856 0.757993609853153 0.454086258855905 0.629284894162514 -6.18943209547127
"GAS7" 0.10458671854864 8.05798409310181 0.769721483426898 0.447196756398512 0.623066240580134 -6.1894654347605
"DIABLO" -0.0426920891576659 4.27408716114119 -0.457421914870463 0.650505872656694 0.78585854424421 -6.18947575548765
"GIT2" -0.0471872381845646 7.09310823928966 -0.79028546338831 0.435268058095698 0.61427506214683 -6.18950675538404
"PIGB" -0.0253346353538171 3.90632587103321 -0.25718411174653 0.798708519061724 0.884935718949154 -6.18950827368645
"GRIPAP1" 0.0429690504864393 7.30649709506799 0.787227645545091 0.437029558144531 0.615883330226143 -6.18956383633582
"PER1" -0.101151370795748 9.29676134911093 -0.723405867125388 0.474766280959819 0.648043058812153 -6.18984765626952
"SRGAP2C" -0.0635409799608926 4.17027582071574 -0.407200546931851 0.686613516303354 0.811114664821594 -6.19045479071307
"ANXA2R" -0.0547311437322868 4.34596514469878 -0.480342631351624 0.634301498205803 0.774134057839249 -6.19048586450529
"PTPN11" 0.0562533197366912 6.3988533416636 0.785864324707289 0.437816303658467 0.616463221862595 -6.19061641189676
"TRAC" -0.127021166659899 7.20546105008619 -0.787361470025285 0.436952376697096 0.615883330226143 -6.19071904591548
"RBIS" -0.0573666087193478 4.63544040629506 -0.570511312627579 0.572376768827137 0.726295798774303 -6.19080734972869
"TMEM209" -0.0157767288380559 3.7929848749994 -0.136954480880536 0.891938023239634 0.939613724715676 -6.19082922762511
"PABIR2" -0.0502700079740945 5.84524934136678 -0.758387611292336 0.45385378995538 0.629036658574735 -6.19084496438417
"CLCC1" -0.0119970149101056 3.76991079934354 -0.0911023552744422 0.927987891480802 0.960504367512297 -6.19105263128778
"PDK2" 0.050408329366336 4.31825794135343 0.472313420926029 0.63995760753169 0.77797733072306 -6.19127769055632
"CYB561D2" 0.00521210612836365 3.74842914250229 0.0488088630685885 0.961379655212153 0.978298820825897 -6.19159210030018
"TRPM2" 0.146820339076326 5.3423589238101 0.70779389175798 0.484275553935008 0.654832594241878 -6.19190530134229
"ISG20L2" -0.0699594311427951 5.78270224332812 -0.751514767677802 0.457918988464003 0.632060022117202 -6.19196056311266
"TTL" 0.0454827092754408 5.13862308959636 0.67529383173421 0.50441431041613 0.671786000449501 -6.19260183650339
"SKIC2" -0.0673060961183722 6.28959269812421 -0.779175004843963 0.441688934992389 0.619825767158188 -6.19286593893638
"SNN" 0.111192930024004 7.2265718746617 0.784026680485111 0.438878122155536 0.617056255688337 -6.19296965663714
"WDR48" -0.075212382876642 5.94807639571922 -0.762353439372918 0.451517791707485 0.626830444998195 -6.1930665307752
"IRF1" 0.126594061094076 9.40027582916561 0.713012698547674 0.481084778094859 0.653189603142726 -6.19308957080708
"AATBC" -0.00869487381119649 3.74885249155931 -0.0354988172103195 0.971905900592104 0.983077232782818 -6.19318858417124
"CASP10" -0.0956082037683261 5.34468569133747 -0.7013468084728 0.488233851210371 0.657520965449143 -6.19324876471689
"ARFGAP2" 0.0468558359177376 6.91027033157829 0.786629210917963 0.437374797824775 0.61611798064147 -6.19341787991195
"GRAP2" -0.117938156469154 6.5207055905366 -0.783330684006399 0.439280683981767 0.617548620113614 -6.19354152537304
"PEX2" -0.042424723267211 4.55110216039142 -0.542545819750387 0.59125916346541 0.741085039921781 -6.19365444530904
"EXTL3" 0.0654874480372589 5.39848207287782 0.710195104930451 0.482805961454139 0.654102764032314 -6.19427458551221
"UQCRB" 0.0560472033286885 7.31398680111846 0.780707958181463 0.440799654551589 0.618798753151469 -6.19450668877312
"EIF2B1" 0.0489024591175085 5.63262099128969 0.735862795302047 0.467256433612211 0.640808267775842 -6.19456565408707
"DPH3" 0.00436511786083038 3.76875690179791 0.0409672142956304 0.967580490055552 0.981058395420041 -6.1951073020104
"EREG" -0.385580158556217 7.49233777569504 -0.776833405387194 0.443049395076362 0.62059553925234 -6.19511736548641
"MAFK" 0.0919678717461956 6.30016312796734 0.777142159321877 0.442869866674636 0.620567960839728 -6.19557439301718
"SCARF1" 0.0925968988020731 4.33807211169855 0.477197667860333 0.636514300024084 0.775664384868622 -6.19559209540011
"DIP2A" -0.145293358992816 7.43691153311445 -0.776996442174961 0.442954590093961 0.620567960839728 -6.19579617808874
"E4F1" -0.0397744862959311 5.88152155373137 -0.754393956194623 0.456213384077209 0.630676228023265 -6.19592047560236
"RHNO1" -0.030424221715005 3.9897920774791 -0.296625775310956 0.768698486271008 0.866006740241495 -6.1961121741295
"C21orf91" -0.0234545430108817 3.84488312573248 -0.162126608351096 0.87224123211649 0.927565207189843 -6.19626585363767
"TMEM183A" -0.0634422162340247 6.36604397057649 -0.776326584125457 0.443344186439672 0.620723560779095 -6.19677918178924
"SMARCA5" -0.0565709062117623 6.80114924669377 -0.781810895852664 0.440160496076859 0.618269513965256 -6.19705143443374
"MRI1" -0.042187665517555 5.35629299245721 -0.69810316941962 0.490232234798497 0.659264067300518 -6.19706869002551
"NUP88" -0.0749741005445976 5.42412775708744 -0.705883653080988 0.485446473192441 0.655714182346536 -6.19710439165807
"ABRAXAS2" 0.0395406137403267 4.16454582508018 0.396877989143406 0.694132533669536 0.815721972231805 -6.1973214504343
"POLG" -0.0511225894123841 6.95027710926426 -0.780532396107702 0.440901445164774 0.618867973024999 -6.19791896639456
"CDCA7L" 0.0111669381748634 3.78742674613321 0.0531273898451295 0.957965772235068 0.976937852304413 -6.19799345448196
"DOK2" -0.0680856136583499 7.20432953380179 -0.777504811286722 0.442659054350335 0.620567960839728 -6.19837072420054
"INTS13" -0.00914794472945957 3.80337159577395 -0.0809689815317125 0.935978674286474 0.96536871575143 -6.19848018220713
"PKD2" -0.0266967947829704 3.94810681996918 -0.255931404802526 0.799667066418435 0.885307099221065 -6.19857257356066
"ZMYM6" -0.0332128957896769 4.06774950400356 -0.334848194450362 0.739958257261148 0.845262337793041 -6.19893072106633
"IDH3B" -0.0382761316540279 6.7177404490345 -0.778817372596817 0.441896555572317 0.619923905606915 -6.19918443354238
"SC5D" 0.00495794077822209 3.78880440107591 0.0300109577174415 0.976247576388339 0.985862072516168 -6.19926300630179
"ZBTB24" -0.0503675524982832 4.82738540716109 -0.601855895837896 0.551575913944666 0.710418148876943 -6.19940458057714
"IL2RG" -0.0908755623805799 6.32133734796332 -0.771341334191848 0.446250100029754 0.622267417956811 -6.19949628378005
"SLC46A3" 0.026317371805066 3.90106035797352 0.217502290798951 0.829219080389803 0.902498927297012 -6.19985619249223
"RRM1" 0.0881117364560868 4.73377611138065 0.584866169380112 0.562802226916606 0.719517263275466 -6.1999492258001
"ERVK13.1" -0.10618878510229 4.93894459109492 -0.625308715177232 0.536270758952803 0.69874655894793 -6.20005480837514
"ITSN2" 0.063246761680027 7.68156559294872 0.765772594010809 0.449509535442501 0.624772351873359 -6.20014959399438
"ARHGEF3" -0.0967151330839755 6.58848891613473 -0.775638770520235 0.443744439405489 0.620723560779095 -6.20042307839138
"CALCOCO1" -0.0482689993915244 7.22010204599452 -0.77458318756372 0.44435912552602 0.621003652462008 -6.20043960814474
"SH3BP1" 0.0832257722163758 6.38141528395181 0.77249247431303 0.445578090173073 0.621874535403741 -6.20075933944786
"EPB41" 0.1771850685454 8.18288330161883 0.750073735257774 0.458774049089099 0.632832641689654 -6.20112041077353
"ACTR8" -0.0260787096285116 4.04153552418182 -0.3151911167197 0.754694292210534 0.85546045311416 -6.20138665423585
"ARL4A" 0.0833468625863576 5.48507448683621 0.710595227487875 0.482561325161881 0.653989558247202 -6.20140958594487
"UBFD1" 0.061579122084944 4.94120021757564 0.626678142663574 0.535384047121793 0.698136534740703 -6.20144850905538
"SLK" -0.0540010966621196 6.25380130465898 -0.766777392207165 0.448920373404313 0.624400689217228 -6.20145791523381
"SGK3" -0.0483747381010406 4.38069577927731 -0.471286508021982 0.64068260163855 0.77838546440767 -6.201725283656
"TMEM41A" -0.0261122931017717 4.0494141358846 -0.314601699987422 0.755137632424286 0.855670410572912 -6.2018774592455
"SIRPG" -0.0408945761926947 3.90457364458058 -0.201337512591483 0.841728631149359 0.909305969461603 -6.2023506664102
"PDCD2" -0.0418608634685578 5.44056155479667 -0.700798704705453 0.488571210536627 0.65782749718083 -6.20285017103325
"RRP7A" 0.131301434563706 5.499053831199 0.71027995402448 0.482754078530369 0.654102764032314 -6.20344163190533
"ZFAND4" -0.0337533111110178 4.11227887791337 -0.345857579925904 0.731748100355646 0.839619889013698 -6.20364515331182
"TEPSIN" 0.0411864932524866 6.66579711376564 0.77279841811847 0.445399588741959 0.621749250574602 -6.20371941730309
"IFT52" -0.00339308125544502 3.81217183560074 -0.0381957107646535 0.969772586382003 0.982351888894132 -6.2038194147534
"CA5BP1" 0.000509715578500547 3.80031392618456 0.0051112159739555 0.995954077008893 0.997762137596625 -6.20389444575228
"MRPL47" 0.0303412420228417 4.1680375560093 0.37945304709024 0.706896512132266 0.823171561385268 -6.20419417463548
"AREG" 0.19963579909397 4.56637674291238 0.539443447064945 0.593372270363429 0.742915609383844 -6.20433693083522
"PI4K2A" 0.0983958007861965 5.73962709877489 0.732955285245703 0.469003070387282 0.64248190125544 -6.20472680782484
"SRP9" 0.0622744296504507 4.72272450796847 0.573433259915835 0.570421299799193 0.724927819187962 -6.20474687169135
"RSRC1" 0.0042226866647268 3.81894024102422 0.0552264560607044 0.956306705575266 0.975897989456782 -6.20477012136197
"BTG3" 0.0831863692980495 4.66521378983557 0.558962560076517 0.580138096697203 0.73136785679981 -6.20489072703451
"HDAC9" -0.0917958137469821 4.33625440893226 -0.439514722758885 0.663287966545812 0.79632373259094 -6.20536023717308
"VPS37B" 0.0988473707928321 7.12012073245636 0.769235922291861 0.447480756037095 0.623354173087942 -6.20547208286386
